source_id,jurisdiction,regulator,document_type,document_title,instrument_id,url,url_verified,verification_method,file_format,date_published,commencement_date,currency_version_date,legislative_currency,hazard_category,industry_relevance,priority_tier,pre_harmonisation,license_notes,ingestable,ingest_caveat,download_attempted,notes
FED-GUI-016,FED,Safe Work Australia,guidance,Workplace sexual harassment – advice for workers,,https://www.safeworkaustralia.gov.au/doc/workplace-sexual-harassment-advice-workers,false,search_snippet,HTML,,,,CURRENT,PSYCHOSOCIAL,ALL,2,n/a,CC-BY-4.0,true,,,SWA guidance material (not a code). /doc/ slug plausible but not independently re-confirmed in this pass — confirm at build time; flagged in verification_log. Complements the model Code of Practice: Sexual and gender-based harassment.
FED-GUI-017,FED,Safe Work Australia,guidance,Workplace exposure standards for airborne contaminants (2025),,https://www.safeworkaustralia.gov.au/doc/workplace-exposure-standards-airborne-contaminants-2025,false,search_snippet,HTML,,,,CURRENT,CHEMICAL,ALL,1,n/a,CC-BY-4.0,true,,,"Most-referenced exposure-limit instrument (TWA/STEL/Peak); mandatory until 30 Nov 2026, then superseded nationally by the WEL list on 1 Dec 2026. Added per 2026-06-30 gap review."
FED-GUI-018,FED,Safe Work Australia,guidance,Australian Work Health and Safety Strategy 2023–2033,,https://www.safeworkaustralia.gov.au/awhs-strategy_23-33,false,search_snippet,HTML,2023,,,CURRENT,GENERAL,ALL,1,n/a,CC-BY-4.0,true,,,Foundational 10-year national WHS policy (priorities/targets). Added per 2026-06-30 gap review.
FED-GUI-019,FED,Safe Work Australia,guidance,Engineered stone prohibition (national topic resource),,https://www.safeworkaustralia.gov.au/safety-topic/hazards/silica/engineered-stone-ban,false,regulator_index,HTML,,2024-07-01,,CURRENT,CHEMICAL,ALL,1,n/a,CC-BY-4.0,true,,,National hub explaining the engineered-stone prohibition. Added per 2026-06-30 gap review.
FED-GUI-020,FED,Safe Work Australia,guidance,Workplace exposure limits for airborne contaminants (WEL list),,https://www.safeworkaustralia.gov.au/doc/workplace-exposure-limits-airborne-contaminants,false,search_snippet,HTML,,,,VERIFY,CHEMICAL,ALL,2,n/a,CC-BY-4.0,true,,,Successor to the WES list; national from 1 Dec 2026 (future commencement -> currency VERIFY).
FED-GUI-021,FED,Safe Work Australia,guidance,Guidance on interpretation of Workplace exposure standards for airborne contaminants,,https://www.safeworkaustralia.gov.au/sites/default/files/2025-07/guidance-interpretation-wes-airborne-contaminants-REVISED_July2025.pdf,false,search_snippet,PDF,2025-07,,,CURRENT,CHEMICAL,ALL,2,n/a,CC-BY-4.0,true,,,"Companion to the WES list (how to apply TWA/STEL/Peak, mixtures, adjusted exposure)."
FED-STD-001,FED,Standards Australia,standard,AS ISO 31000:2018 Risk management — Guidelines,AS ISO 31000:2018,https://www.standards.org.au/standards-catalogue/standard-details?designation=as-iso-31000-2018,false,search_snippet,PDF,2018-10-30,,,CURRENT,GENERAL,ALL,3,n/a,iso-restricted,false,Copyright Standards Australia (ISO-derived) — purchase-only standard; full text must NOT be ingested. Catalogue/citation metadata only.,,"ADDED by verifier — missing core cross-cutting standard. Identical adoption of ISO 31000:2018 'Risk management — Guidelines', approved 19 Sept 2018, published 30 Oct 2018; supersedes AS/NZS ISO 31000:2009. AU-only adoption (NOT AS/NZS — SA/SNZ decided to publish as an Australian Standard). 8 principles; foundational for the risk-management process underpinning all WHS hazard assessment. Designation/title/date CONFIRMED via search snippet (standards.org.au catalogue + Commonwealth Fraud Prevention Centre). Voluntary; purchase only."
FED-STD-002,FED,Standards Australia / Standards New Zealand,standard,AS/NZS ISO 45001:2018 Occupational health and safety management systems — Requirements with guidance for use,AS/NZS ISO 45001:2018,https://www.standards.org.au/standards-catalogue/standard-details?designation=as-nzs-iso-45001-2018,false,search_snippet,PDF,2018-10-17,,,CURRENT,GENERAL,ALL,3,n/a,iso-restricted,false,Copyright Standards Australia/Standards NZ (ISO-derived) — purchase-only standard; full text must NOT be ingested. Catalogue/citation metadata only.,,"AU/NZ identical adoption of ISO 45001:2018, published by Standards Australia 17 Oct 2018 (superseded prior AS/NZS 4801:2001). Voluntary, not mandatory under WHS law. Designation/title/date CONFIRMED via search snippet (standards.org.au catalogue + ablis.business.gov.au + Standards Australia news 'ISO 45001 published as joint Australian/New Zealand Standard'). Also purchasable via standards.govt.nz. Purchase only."
FED-STD-003,FED,International Organization for Standardization (ISO),standard,ISO 45001:2018 Occupational health and safety management systems — Requirements with guidance for use,ISO 45001:2018,https://www.iso.org/standard/63787.html,false,search_snippet,PDF,2018-03-12,,,CURRENT,GENERAL,ALL,3,n/a,iso-restricted,false,Copyright ISO — purchase-only standard; full text must NOT be ingested into the corpus. Catalogue/citation metadata only.,,"International OHS management system standard, first edition 2018-03-12. Amendment 1:2024 (climate action) issued — base standard remains current. iso.org returned HTTP 403 to automated fetch (expected, RE-CONFIRMED this run) — title/number/date confirmed via search snippet. Purchase only."
FED-STD-004,FED,Safe Work Australia,standard,ILO Convention C155 — Occupational Safety and Health Convention 1981 (No. 155),,https://normlex.ilo.org/dyn/nrmlx_en/f?p=NORMLEXPUB:12100:0::NO::P12100_ILO_CODE:C155,false,search_snippet,HTML,,,,CURRENT,GENERAL,ALL,2,n/a,reference-only,false,International convention — primary text freely available on ILO NORMLEX; catalogued as a citation reference.,,Fundamental OSH convention underpinning AU WHS; cited in due-diligence/governance.
FED-STAT-001,FED,Safe Work Australia,statistical_report,Australian workers' compensation statistics,,https://www.safeworkaustralia.gov.au/collections/australian-workers-compensation-statistics,false,search_snippet,XLSX,,,,VERIFY,GENERAL,ALL,2,n/a,CC-BY-4.0,true,,,CORRECTED URL: the enumerator's /doc/...-2020-2021 slug is a STALE edition — 2022-23 final and 2023-24 preliminary (2023-24p) data are now published. Repointed to the SWA collection landing (/collections/australian-workers-compensation-statistics) which always links the latest. Currency VERIFY — confirm the exact latest reference period and its canonical URL at build time. Data tables typically XLSX plus an HTML/PDF report.
FED-STAT-002,FED,Safe Work Australia,statistical_report,Comparative performance monitoring report 24th edition,,https://www.safeworkaustralia.gov.au/comparative-performance-monitoring-report-24th-edition,false,search_snippet,PDF,2022-12,,2022-12,SUPERSEDED,GENERAL,ALL,2,n/a,CC-BY-4.0,true,,,"CORRECTED: title casing fixed; URL repointed from the /media-centre/news/ link to the canonical report landing (/comparative-performance-monitoring-report-24th-edition). The 24th edition dates to ~Dec 2022 (per WorkSafe QLD esafe Dec 2022) and is split into sub-reports ('Work health and safety performance 24th', 'Compliance and enforcement activities 24th'). As of 2026-06-30 a NEWER edition almost certainly exists — set currency VERIFY and confirm the latest edition/number and its canonical URL at build time. CPM covers AU + NZ trend analysis.  [gap-review] Superseded by the 25th edition (FED-STAT-005); retained as a historical baseline."
FED-STAT-003,FED,Safe Work Australia,statistical_report,Key Work Health and Safety Statistics Australia 2025,,https://data.safeworkaustralia.gov.au/insights/key-whs-statistics-australia/latest-release,false,search_snippet,PDF,2025-10,,2025-10,CURRENT,GENERAL,ALL,2,n/a,CC-BY-4.0,true,,,"CONFIRMED: 2025 edition (Oct 2025), reporting 2024 data — 188 worker fatalities, 1.3 per 100,000. Latest-release landing URL confirmed; direct PDF also confirmed (data.safeworkaustralia.gov.au/sites/default/files/2025-10/Key_Work_Health_and_Safety_Statistics_Australia_2025.pdf). Annually refreshed — re-point to the new latest-release each year."
FED-STAT-004,FED,Safe Work Australia,statistical_report,Work-related Traumatic Injury Fatalities database,,https://www.safeworkaustralia.gov.au/data-and-research/work-related-fatalities/work-related-traumatic-injury-fatalities-database,true,direct_fetch,XLSX,,,,CURRENT,GENERAL,ALL,2,n/a,CC-BY-4.0,true,,,"SWA Traumatic Injury Fatalities (TIF) dataset, feeding the Key WHS Statistics figures. Hosted on the dataswa interactive-data portal; the precise dataset/download URL was not resolved to a 200, so the interactive-data topic landing is used (regulator_index). Confirm exact dataset URL/format at build time."
FED-STAT-005,FED,Safe Work Australia,statistical_report,Comparative performance monitoring report — 25th edition,,https://data.safeworkaustralia.gov.au/report/cpm25,false,search_snippet,HTML,,,,CURRENT,GENERAL,ALL,2,n/a,CC-BY-4.0,true,,,Current CPM edition; supersedes the 24th held at FED-STAT-002. Added per 2026-06-30 gap review.
FED-RESEARCH-001,FED,Safe Work Australia,research_report,Psychological health and safety in the workplace (Safe Work Australia data report),,https://data.safeworkaustralia.gov.au/report/psychological-health-and-safety-workplace,false,search_snippet,HTML,,,,VERIFY,PSYCHOSOCIAL,ALL,2,n/a,CC-BY-4.0,true,,,Evidence base for the psychosocial codes; confirm latest edition at ingest.
CTH-LEG-001,CTH,Comcare,act,Work Health and Safety Act 2011 (Cth),C2011A00137,https://www.legislation.gov.au/C2011A00137/latest/text,true,direct_fetch,HTML,2011,2012-01-01,2024-07-01,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0,true,,,"Primary Cth WHS Act administered by Comcare. Direct fetch of /latest/ register view confirmed: title 'Work Health and Safety Act 2011', No. 137 of 2011, in force, administered by Dept of Employment and Workplace Relations. LATEST in-force compilation = C2024C00243 (start 2024-07-01); NOT the deprecated C2018C00293 id. Regulator landing: https://www.comcare.gov.au/scheme-legislation/whs-act/whs-act"
CTH-REG-001,CTH,Comcare,regulation,Work Health and Safety Regulations 2011 (Cth),F2011L02664,https://www.legislation.gov.au/F2011L02664/latest/text,true,direct_fetch,HTML,2011,2012-01-01,2025-03-25,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0,true,,,"Cth WHS Regulations administered by Comcare. Direct fetch of /latest/ register view confirmed: in force, latest compilation start 2025-03-25 (reflecting crystalline silica / engineered stone amendments). Series id F2011L02664; use /latest/ register view rather than pinning a specific compilation number."
CTH-COP-001,CTH,Comcare,code_of_practice,Abrasive Blasting Code of Practice 2015,F2016L00417,https://www.legislation.gov.au/F2016L00417/asmade,true,direct_fetch,PDF,2015,,,VERIFY,CHEMICAL,"MANUFACTURING,CONSTRUCTION",1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-002,CTH,Comcare,code_of_practice,Confined Spaces Code of Practice 2015,F2016L00405,https://www.legislation.gov.au/F2016L00405/asmade,true,direct_fetch,PDF,2015,,,VERIFY,CONFINED_SPACES,"CONSTRUCTION,MANUFACTURING",1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-003,CTH,Comcare,code_of_practice,Construction Work Code of Practice 2015,F2016L00394,https://www.legislation.gov.au/F2016L00394/asmade,false,search_snippet,PDF,2015,,,VERIFY,GENERAL,CONSTRUCTION,1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-004,CTH,Comcare,code_of_practice,Demolition Work Code of Practice 2015,F2016L00409,https://www.legislation.gov.au/F2016L00409/asmade,false,search_snippet,PDF,2015,,,VERIFY,GENERAL,CONSTRUCTION,1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-005,CTH,Comcare,code_of_practice,Excavation Work Code of Practice 2015,F2016L00416,https://www.legislation.gov.au/F2016L00416/asmade,false,search_snippet,PDF,2015,,,VERIFY,GENERAL,CONSTRUCTION,1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-006,CTH,Comcare,code_of_practice,First Aid in the Workplace Code of Practice 2015,F2016L00415,https://www.legislation.gov.au/F2016L00415/asmade,false,search_snippet,PDF,2015,,,VERIFY,GENERAL,ALL,1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-007,CTH,Comcare,code_of_practice,Hazardous Manual Tasks Code of Practice 2015,F2016L00406,https://www.legislation.gov.au/F2016L00406/asmade,false,search_snippet,PDF,2015,,,VERIFY,MANUAL_HANDLING,ALL,1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-008,CTH,Comcare,code_of_practice,How to Manage and Control Asbestos in the Workplace Code of Practice 2015,F2016L00423,https://www.legislation.gov.au/F2016L00423/asmade,false,search_snippet,PDF,2015,,,VERIFY,CHEMICAL,"CONSTRUCTION,MANUFACTURING",1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Asbestos mapped to CHEMICAL per node rules. Currency VERIFY at fetch time.
CTH-COP-009,CTH,Comcare,code_of_practice,How to Manage Work Health and Safety Risks Code of Practice 2015,F2016L00414,https://www.legislation.gov.au/F2016L00414/asmade,false,search_snippet,PDF,2015,,,VERIFY,GENERAL,ALL,1,false,CC-BY-4.0,true,,,Comcare-approved code; individual document URL unresolved (Comcare codes index timed out to automated fetch — typical AU gov behaviour). Title confirmed via regulator index and search snippets. Currency set VERIFY — confirm against the Comcare codes index at fetch time.
CTH-COP-010,CTH,Comcare,code_of_practice,How to Safely Remove Asbestos Code of Practice 2015,F2016L00418,https://www.legislation.gov.au/F2016L00418/asmade,false,search_snippet,PDF,2015,,,VERIFY,CHEMICAL,"CONSTRUCTION,MANUFACTURING",1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Asbestos mapped to CHEMICAL per node rules. Currency VERIFY at fetch time.
CTH-COP-011,CTH,Comcare,code_of_practice,Labelling of Workplace Hazardous Chemicals Code of Practice 2015,F2016L00413,https://www.legislation.gov.au/F2016L00413/asmade,false,search_snippet,PDF,2015,,,VERIFY,CHEMICAL,"MANUFACTURING,ALL",1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-012,CTH,Comcare,code_of_practice,Managing Electrical Risks in the Workplace Code of Practice 2015,F2016L00407,https://www.legislation.gov.au/F2016L00407/asmade,false,search_snippet,PDF,2015,,,VERIFY,ELECTRICAL,"CONSTRUCTION,MANUFACTURING,ALL",1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.
CTH-COP-013,CTH,Comcare,code_of_practice,Managing Noise and Preventing Hearing Loss at Work Code of Practice 2015,F2016L00426,https://www.legislation.gov.au/F2016L00426/asmade,false,search_snippet,PDF,2015,,,VERIFY,NOISE,"MANUFACTURING,CONSTRUCTION,ALL",1,false,CC-BY-4.0,true,,,Comcare-approved code; individual URL unresolved (index timed out). Title confirmed via regulator index/search. Currency VERIFY at fetch time.  [gap-review] Retagged NOISE (new hazard_category) to remove the split.
